production_id,date_key,product_id,facility_id,quantity_produced,defective_units,defect_rate_pct,batch_number
72161,182,3,12,30,0,1.31,PROD-2023770927
72162,652,7,12,1180,16,1.33,PROD-2024587934
72163,441,11,1,597,8,1.31,PROD-2024761464
72164,574,14,1,191,2,1.28,PROD-2024139038
72165,730,21,2,1842,25,1.37,PROD-2024673252
72166,23,22,1,38,0,1.27,PROD-2023529817
72167,497,8,1,577,7,1.29,PROD-2024380369
72168,361,15,7,144,2,1.38,PROD-2023465253
72169,120,21,12,26,0,1.21,PROD-2023686751
72170,55,9,8,16,0,1.27,PROD-2023897836
72171,379,1,11,1968,26,1.33,PROD-2024768924
72172,281,19,8,23,0,1.26,PROD-2023137749
72173,341,4,1,647,9,1.38,PROD-2023391179
72174,343,15,8,1205,16,1.38,PROD-2023460495
72175,65,18,8,48,1,1.32,PROD-2023631454
72176,438,21,2,2261,31,1.36,PROD-2024176621
72177,702,13,11,1426,19,1.35,PROD-2024456852
72178,117,18,11,4,0,1.22,PROD-2023619207
72179,441,1,7,985,13,1.31,PROD-2024533401
72180,160,3,3,19,0,1.2,PROD-2023351295
72181,342,4,3,108,2,1.36,PROD-2023977214
72182,459,8,7,1096,14,1.26,PROD-2024747293
72183,323,12,11,19,0,1.31,PROD-2023562868
72184,61,20,7,48,1,1.34,PROD-2023304040
72185,578,8,11,915,12,1.31,PROD-2024358254
72186,155,1,8,45,1,1.2,PROD-2023432848
72187,591,8,9,732,10,1.33,PROD-2024202647
72188,490,11,8,1010,13,1.29,PROD-2024392753
72189,113,1,8,44,1,1.27,PROD-2023660852
72190,148,1,2,38,0,1.27,PROD-2023681903
72191,41,9,3,39,1,1.32,PROD-2023895959
72192,463,16,9,1123,14,1.24,PROD-2024870204
72193,576,3,8,1320,17,1.27,PROD-2024722741
72194,482,5,12,1874,23,1.24,PROD-2024717269
72195,53,13,7,18,0,1.3,PROD-2023834332
72196,451,2,12,474,6,1.32,PROD-2024347870
72197,639,17,12,1434,18,1.28,PROD-2024495105
72198,392,1,1,965,12,1.29,PROD-2024447951
72199,358,16,10,1043,15,1.35,PROD-2023515854
72200,326,2,1,24,0,1.35,PROD-2023356240
72201,614,20,7,3813,51,1.33,PROD-2024664915
72202,556,13,7,937,12,1.3,PROD-2024642445
72203,65,19,9,49,1,1.31,PROD-2023370493
72204,271,14,1,49,1,1.35,PROD-2023350765
72205,512,9,12,1469,18,1.24,PROD-2024468672
72206,403,9,7,254,3,1.28,PROD-2024304693
72207,680,21,7,1972,27,1.35,PROD-2024456048
72208,213,10,8,48,1,1.29,PROD-2023869662
72209,282,1,12,30,0,1.28,PROD-2023178805
72210,373,9,9,2286,29,1.27,PROD-2024546849
72211,193,15,11,27,0,1.33,PROD-2023578730
72212,424,11,1,1298,17,1.28,PROD-2024747337
72213,93,18,2,20,0,1.26,PROD-2023787512
72214,600,14,11,2787,36,1.29,PROD-2024297033
72215,426,5,7,1665,22,1.31,PROD-2024401649
72216,223,1,12,24,0,1.3,PROD-2023936565
72217,35,6,1,39,0,1.28,PROD-2023626794
72218,706,13,7,2130,29,1.37,PROD-2024401735
72219,715,11,2,111,2,1.36,PROD-2024462565
72220,8,21,10,10,0,1.3,PROD-2023987389
72221,374,13,8,1643,21,1.3,PROD-2024457329
72222,544,14,3,1740,21,1.19,PROD-2024229346
72223,444,6,9,1422,18,1.29,PROD-2024936346
72224,647,16,3,499,6,1.28,PROD-2024433649
72225,619,4,11,3631,49,1.34,PROD-2024613843
72226,252,16,1,62,1,1.31,PROD-2023726566
72227,521,3,1,158,2,1.21,PROD-2024334268
72228,163,18,12,32,0,1.19,PROD-2023406703
72229,3,13,9,32,0,1.27,PROD-2023502027
72230,634,10,12,1695,23,1.34,PROD-2024820162
72231,599,10,12,2470,31,1.26,PROD-2024354760
72232,262,6,11,43,1,1.29,PROD-2023108252
72233,174,6,3,6,0,1.19,PROD-2023281644
72234,15,13,2,46,1,1.31,PROD-2023827156
72235,473,13,11,1886,23,1.24,PROD-2024650714
72236,523,17,1,598,7,1.21,PROD-2024470895
72237,295,7,7,25,0,1.28,PROD-2023507960
72238,631,20,1,1037,14,1.34,PROD-2024791702
72239,555,19,12,3189,41,1.3,PROD-2024334534
72240,509,20,3,697,9,1.29,PROD-2024134779
72241,683,11,7,2005,27,1.36,PROD-2024851613
72242,402,1,9,2058,27,1.3,PROD-2024481555
72243,308,4,9,23,0,1.35,PROD-2023652288
72244,88,22,2,22,0,1.32,PROD-2023885813
72245,647,16,10,540,7,1.27,PROD-2024879135
72246,262,12,12,61,1,1.31,PROD-2023153909
72247,540,2,10,1793,22,1.21,PROD-2024416044
72248,252,21,10,4,0,1.34,PROD-2023381315
72249,13,16,12,54,1,1.28,PROD-2023834018
72250,451,4,2,2232,28,1.27,PROD-2024181084
72251,133,8,3,47,1,1.27,PROD-2023124867
72252,640,5,10,1548,20,1.27,PROD-2024275493
72253,33,2,9,12,0,1.32,PROD-2023659488
72254,6,20,12,53,1,1.33,PROD-2023745127
72255,589,20,12,2342,31,1.31,PROD-2024731310
72256,145,9,11,16,0,1.26,PROD-2023887988
72257,551,21,7,348,4,1.28,PROD-2024816411
72258,608,8,7,299,4,1.33,PROD-2024289539
72259,576,5,9,229,3,1.3,PROD-2024415005
72260,398,9,2,1185,15,1.29,PROD-2024276897
72261,458,9,2,2772,35,1.26,PROD-2024257919
72262,97,18,12,48,1,1.25,PROD-2023582774
72263,406,16,9,2051,26,1.25,PROD-2024141142
72264,380,6,2,500,7,1.31,PROD-2024935913
72265,139,9,8,38,0,1.28,PROD-2023154905
72266,276,16,10,29,0,1.28,PROD-2023131524
72267,78,15,1,14,0,1.29,PROD-2023802989
72268,625,7,12,2874,38,1.32,PROD-2024393802
72269,457,12,12,2800,35,1.24,PROD-2024313159
72270,688,3,2,214,3,1.31,PROD-2024245502
72271,2,20,3,31,0,1.29,PROD-2023843747
72272,353,2,11,270,4,1.35,PROD-2023189778
72273,451,20,7,2122,28,1.31,PROD-2024484628
72274,377,11,1,512,7,1.29,PROD-2024664011
72275,244,14,1,28,0,1.3,PROD-2023838628
72276,208,16,10,61,1,1.3,PROD-2023519330
72277,522,15,3,1040,13,1.24,PROD-2024879764
72278,501,3,7,1572,20,1.27,PROD-2024258080
72279,592,8,3,1280,17,1.29,PROD-2024527572
72280,150,2,1,48,1,1.25,PROD-2023172207
72281,637,13,12,3166,42,1.32,PROD-2024910688
72282,509,18,1,1627,21,1.26,PROD-2024856660
72283,315,14,1,43,1,1.34,PROD-2023845950
72284,68,15,7,14,0,1.33,PROD-2023683239
72285,59,13,11,32,0,1.3,PROD-2023508406
72286,50,18,11,39,1,1.3,PROD-2023513824
72287,65,6,1,4,0,1.34,PROD-2023805023
72288,204,15,10,57,1,1.32,PROD-2023996930
72289,303,14,12,38,0,1.29,PROD-2023394254
72290,471,4,11,882,11,1.23,PROD-2024215753
72291,470,10,9,4041,49,1.22,PROD-2024800970
72292,450,5,9,580,8,1.31,PROD-2024820044
72293,250,5,12,39,1,1.32,PROD-2023345022
72294,264,13,12,14,0,1.32,PROD-2023102154
72295,665,18,9,418,5,1.3,PROD-2024811116
72296,298,14,3,47,1,1.28,PROD-2023405935
72297,667,3,12,1569,20,1.28,PROD-2024498840
72298,11,12,2,9,0,1.3,PROD-2023726145
72299,562,7,12,2359,31,1.32,PROD-2024713713
72300,682,17,7,1717,23,1.34,PROD-2024215047
72301,544,15,12,3155,39,1.23,PROD-2024179042
72302,149,16,1,17,0,1.23,PROD-2023127385
72303,689,5,2,1945,26,1.35,PROD-2024994596
72304,260,20,1,16,0,1.3,PROD-2023244278
72305,471,9,7,950,11,1.18,PROD-2024560554
72306,33,4,1,41,1,1.3,PROD-2023623355
72307,168,11,2,45,1,1.22,PROD-2023713496
72308,266,6,3,41,1,1.3,PROD-2023620860
72309,404,16,11,314,4,1.29,PROD-2024104442
72310,317,3,7,40,1,1.35,PROD-2023490811
72311,261,16,10,14,0,1.33,PROD-2023704190
72312,729,13,7,278,4,1.35,PROD-2024585405
72313,449,9,11,641,8,1.31,PROD-2024318126
72314,559,18,10,218,3,1.28,PROD-2024776424
72315,212,11,11,12,0,1.29,PROD-2023182559
72316,722,22,10,224,3,1.35,PROD-2024296068
72317,188,20,9,22,0,1.31,PROD-2023186019
72318,34,17,1,26,0,1.3,PROD-2023635214
72319,251,1,10,55,1,1.32,PROD-2023116325
72320,509,16,2,2736,35,1.27,PROD-2024850644
72321,5,22,3,24,0,1.31,PROD-2023780671
72322,636,15,2,1087,14,1.33,PROD-2024318365
72323,146,11,9,23,0,1.3,PROD-2023297156
72324,35,13,10,32,0,1.3,PROD-2023576416
72325,517,11,12,174,2,1.23,PROD-2024679702
72326,133,18,9,30,0,1.27,PROD-2023435138
72327,15,13,3,62,1,1.3,PROD-2023219723
72328,695,2,10,1023,14,1.33,PROD-2024586992
72329,318,18,10,48,1,1.34,PROD-2023302899
72330,201,12,11,16,0,1.29,PROD-2023326256
72331,431,16,11,1948,26,1.33,PROD-2024230350
72332,112,8,11,56,1,1.26,PROD-2023790670
72333,574,9,2,1268,17,1.31,PROD-2024291392
72334,100,9,10,58,1,1.24,PROD-2023287492
72335,286,10,3,46,1,1.27,PROD-2023869768
72336,121,11,8,43,1,1.28,PROD-2023543389
72337,567,16,1,1276,16,1.27,PROD-2024506443
72338,492,16,12,1877,24,1.29,PROD-2024638696
72339,512,11,12,132,2,1.26,PROD-2024555057
72340,35,9,2,42,1,1.3,PROD-2023608034
72341,639,14,7,4111,55,1.33,PROD-2024553187
72342,558,21,3,2013,26,1.31,PROD-2024338418
72343,129,20,2,50,1,1.25,PROD-2023414218
72344,141,16,11,28,0,1.26,PROD-2023261864
72345,418,9,12,50,1,1.31,PROD-2024684985
72346,386,13,1,1539,20,1.3,PROD-2024877995
72347,626,20,3,1667,22,1.33,PROD-2024437022
72348,266,20,2,7,0,1.35,PROD-2023239730
72349,160,6,2,48,1,1.21,PROD-2023701082
72350,54,16,3,48,1,1.29,PROD-2023768944
72351,391,3,2,804,10,1.3,PROD-2024534904
72352,567,4,10,1341,18,1.32,PROD-2024246354
72353,168,7,7,47,1,1.2,PROD-2023401376
72354,598,12,12,3213,43,1.34,PROD-2024581273
72355,189,16,10,9,0,1.3,PROD-2023943066
72356,322,20,3,43,1,1.34,PROD-2023557989
72357,433,18,12,1268,16,1.28,PROD-2024144279
72358,109,16,9,17,0,1.23,PROD-2023562607
72359,542,6,7,806,10,1.21,PROD-2024735401
72360,575,6,10,2282,30,1.3,PROD-2024331687
72361,454,20,12,1171,15,1.32,PROD-2024758897
72362,62,16,7,6,0,1.29,PROD-2023438409
72363,139,13,7,26,0,1.29,PROD-2023294624
72364,168,4,7,32,0,1.2,PROD-2023959616
72365,390,4,12,1209,16,1.29,PROD-2024612063
72366,643,14,11,1878,24,1.29,PROD-2024117254
72367,717,19,3,314,4,1.36,PROD-2024765599
72368,91,21,7,6,0,1.2,PROD-2023322126
72369,706,22,8,3290,45,1.38,PROD-2024241917
72370,683,13,8,2667,35,1.31,PROD-2024327632
72371,531,13,8,1212,15,1.2,PROD-2024149290
72372,599,20,2,148,2,1.32,PROD-2024756846
72373,454,22,9,617,8,1.31,PROD-2024272904
72374,575,14,9,1691,22,1.32,PROD-2024867847
72375,557,15,2,932,12,1.29,PROD-2024140236
72376,445,13,11,1167,15,1.3,PROD-2024419264
72377,126,8,8,26,0,1.24,PROD-2023188322
72378,42,4,7,18,0,1.29,PROD-2023537540
72379,181,14,11,39,0,1.21,PROD-2023164224
72380,359,13,11,1132,16,1.33,PROD-2023255032
72381,123,21,3,25,0,1.25,PROD-2023250450
72382,376,13,1,423,5,1.29,PROD-2024890290
72383,334,9,3,56,1,1.32,PROD-2023320649
72384,620,15,9,3042,40,1.32,PROD-2024592074
72385,279,18,3,21,0,1.29,PROD-2023853140
72386,108,16,12,31,0,1.23,PROD-2023223670
72387,37,9,3,24,0,1.33,PROD-2023655323
72388,254,18,11,20,0,1.3,PROD-2023896102
72389,687,15,8,572,8,1.34,PROD-2024822581
72390,105,16,9,33,0,1.22,PROD-2023163730
72391,228,8,11,28,0,1.3,PROD-2023623299
72392,161,10,12,7,0,1.19,PROD-2023291152
72393,535,7,11,2026,24,1.19,PROD-2024824412
72394,681,9,12,2217,29,1.32,PROD-2024986477
72395,683,18,12,1914,25,1.31,PROD-2024142700
72396,693,10,1,538,7,1.31,PROD-2024262263
72397,458,1,7,536,7,1.22,PROD-2024631275
72398,518,21,3,1528,19,1.23,PROD-2024814361
72399,552,7,3,202,3,1.31,PROD-2024423725
72400,634,17,12,3110,40,1.3,PROD-2024386257
72401,607,5,1,680,9,1.31,PROD-2024585880
72402,74,5,8,25,0,1.32,PROD-2023814537
72403,713,1,11,472,6,1.35,PROD-2024845280
72404,231,15,10,15,0,1.33,PROD-2023371722
72405,343,3,7,413,6,1.36,PROD-2023300626
72406,417,2,8,2717,36,1.31,PROD-2024616102
72407,695,8,10,2191,30,1.35,PROD-2024886681
72408,236,17,7,29,0,1.3,PROD-2023446725
72409,427,9,12,458,6,1.32,PROD-2024160423
72410,692,5,7,3603,49,1.35,PROD-2024778704
72411,581,4,1,220,3,1.31,PROD-2024357797
72412,83,13,7,12,0,1.33,PROD-2023561743
72413,529,6,9,952,11,1.18,PROD-2024941348
72414,563,14,8,667,9,1.3,PROD-2024540182
72415,37,4,10,51,1,1.32,PROD-2023254680
72416,101,10,1,34,0,1.25,PROD-2023433823
72417,210,14,8,14,0,1.28,PROD-2023468011
72418,152,9,9,36,0,1.19,PROD-2023426953
72419,45,2,12,39,1,1.32,PROD-2023472693
72420,718,13,10,1721,24,1.38,PROD-2024904527
72421,440,8,10,406,5,1.32,PROD-2024735476
72422,656,20,10,892,12,1.3,PROD-2024291954
72423,189,21,7,4,0,1.32,PROD-2023758347
72424,658,8,2,1854,24,1.28,PROD-2024772887
72425,662,19,7,422,5,1.27,PROD-2024554953
72426,275,22,7,16,0,1.29,PROD-2023587221
72427,708,6,2,2905,39,1.34,PROD-2024885844
72428,344,19,11,306,4,1.33,PROD-2023907066
72429,201,13,9,7,0,1.33,PROD-2023617674
72430,635,20,10,2781,36,1.31,PROD-2024145091
72431,560,13,7,1461,19,1.32,PROD-2024242755
72432,182,1,9,55,1,1.32,PROD-2023972573
72433,420,14,7,1747,23,1.31,PROD-2024983919
72434,166,17,3,23,0,1.24,PROD-2023692636
72435,180,21,1,12,0,1.2,PROD-2023649455
72436,318,21,9,56,1,1.34,PROD-2023923741
72437,298,7,9,49,1,1.3,PROD-2023995638
72438,134,19,2,10,0,1.26,PROD-2023978583
72439,628,4,10,2011,27,1.32,PROD-2024806559
72440,448,7,3,1529,20,1.31,PROD-2024876634
72441,15,15,10,56,1,1.26,PROD-2023407605
72442,513,11,7,1840,23,1.25,PROD-2024269870
72443,181,3,12,10,0,1.24,PROD-2023754528
72444,133,22,7,30,0,1.27,PROD-2023408082
72445,465,3,2,2024,25,1.24,PROD-2024935603
72446,670,2,9,2272,29,1.27,PROD-2024635952
72447,689,15,1,1488,20,1.33,PROD-2024612456
72448,365,10,7,539,8,1.38,PROD-2023848156
72449,629,2,12,2542,34,1.35,PROD-2024550465
72450,597,1,2,2755,36,1.29,PROD-2024275800
72451,233,13,2,34,0,1.3,PROD-2023959969
72452,511,3,10,833,11,1.3,PROD-2024148076
72453,197,22,1,28,0,1.31,PROD-2023900778
72454,143,13,2,3,0,1.25,PROD-2023285214
72455,572,9,12,3122,41,1.31,PROD-2024152042
72456,562,11,1,1825,24,1.3,PROD-2024462130
72457,677,3,11,3201,43,1.33,PROD-2024480617
72458,321,18,10,48,1,1.3,PROD-2023128968
72459,446,18,12,912,12,1.35,PROD-2024811341
72460,312,21,9,44,1,1.35,PROD-2023615383
72461,286,3,8,15,0,1.28,PROD-2023362423
72462,303,3,10,30,0,1.27,PROD-2023792677
72463,429,12,1,1722,22,1.28,PROD-2024124883
72464,212,22,11,39,1,1.29,PROD-2023212251
72465,582,5,10,888,12,1.31,PROD-2024930280
72466,372,7,8,2079,27,1.32,PROD-2024991968
72467,314,1,9,43,1,1.33,PROD-2023919577
72468,354,5,11,881,12,1.36,PROD-2023333247
72469,724,16,7,834,11,1.34,PROD-2024737837
72470,337,7,9,1024,14,1.37,PROD-2023268919
72471,311,22,11,12,0,1.35,PROD-2023731880
72472,292,17,2,45,1,1.27,PROD-2023551383
72473,379,14,1,1612,21,1.31,PROD-2024309698
72474,442,13,12,2634,35,1.34,PROD-2024471180
72475,503,12,2,735,9,1.27,PROD-2024287611
72476,137,3,7,45,1,1.27,PROD-2023449107
72477,568,21,8,1627,21,1.26,PROD-2024111013
72478,395,4,10,1021,13,1.28,PROD-2024425572
72479,701,12,9,3140,41,1.31,PROD-2024563948
72480,428,5,3,529,7,1.3,PROD-2024299714
72481,511,6,11,170,2,1.26,PROD-2024938665
72482,683,2,10,872,12,1.32,PROD-2024699760
72483,345,19,8,737,10,1.35,PROD-2023985255
72484,338,16,1,647,9,1.36,PROD-2023740945
72485,631,11,8,4135,55,1.32,PROD-2024848200
72486,403,12,3,1433,19,1.32,PROD-2024266647
72487,403,22,10,1025,13,1.27,PROD-2024210363
72488,661,16,9,746,10,1.28,PROD-2024198974
72489,533,16,9,1470,17,1.19,PROD-2024173156
72490,492,6,3,217,3,1.24,PROD-2024968518
72491,666,11,10,537,7,1.27,PROD-2024965449
72492,722,10,7,2961,40,1.36,PROD-2024446697
72493,81,2,9,21,0,1.32,PROD-2023942314
72494,525,7,9,1886,23,1.21,PROD-2024336690
72495,719,9,7,191,3,1.33,PROD-2024223494
72496,372,8,7,2219,30,1.34,PROD-2024634095
72497,415,18,9,1588,21,1.3,PROD-2024812630
72498,224,12,9,40,1,1.3,PROD-2023374121
72499,511,4,8,1445,18,1.26,PROD-2024902429
72500,124,4,10,23,0,1.26,PROD-2023502227
72501,125,4,10,3,0,1.28,PROD-2023624989
72502,258,12,9,50,1,1.35,PROD-2023784495
72503,428,11,3,596,8,1.3,PROD-2024237104
72504,278,20,9,15,0,1.31,PROD-2023559264
72505,235,14,8,33,0,1.29,PROD-2023262937
72506,415,6,2,197,3,1.3,PROD-2024900081
72507,155,12,10,26,0,1.23,PROD-2023584634
72508,401,8,1,1310,17,1.33,PROD-2024517833
72509,9,17,10,45,1,1.3,PROD-2023508392
72510,610,15,12,1764,24,1.36,PROD-2024266485
72511,589,13,7,2514,33,1.32,PROD-2024686934
72512,705,9,8,3868,51,1.33,PROD-2024126559
72513,379,10,10,673,9,1.28,PROD-2024119449
72514,725,22,3,1194,16,1.38,PROD-2024311533
72515,59,8,2,50,1,1.32,PROD-2023485620
72516,655,14,12,3498,45,1.29,PROD-2024198033
72517,430,6,7,825,11,1.3,PROD-2024781767
72518,41,16,3,33,0,1.29,PROD-2023515930
72519,100,19,3,13,0,1.21,PROD-2023213131
72520,45,20,10,38,0,1.31,PROD-2023516784
72521,217,1,10,31,0,1.31,PROD-2023836845
72522,488,11,12,2492,32,1.28,PROD-2024739500
72523,473,13,9,2810,34,1.21,PROD-2024264737
72524,104,12,3,5,0,1.21,PROD-2023513297
72525,653,5,1,559,7,1.32,PROD-2024241130
72526,606,8,12,1283,17,1.29,PROD-2024846248
72527,217,14,11,25,0,1.34,PROD-2023826137
72528,171,10,10,36,0,1.19,PROD-2023511488
72529,48,4,12,26,0,1.3,PROD-2023433595
72530,601,9,1,611,8,1.34,PROD-2024656952
72531,515,7,9,1469,18,1.24,PROD-2024745177
72532,141,18,3,30,0,1.26,PROD-2023863835
72533,684,20,1,548,8,1.37,PROD-2024788632
72534,652,5,3,440,6,1.32,PROD-2024665241
72535,474,22,9,144,2,1.28,PROD-2024229917
72536,332,2,7,22,0,1.34,PROD-2023133573
72537,636,4,7,3030,40,1.33,PROD-2024438069
72538,669,11,12,2483,32,1.29,PROD-2024995591
72539,680,15,7,3018,40,1.34,PROD-2024259063
72540,267,21,3,44,1,1.33,PROD-2023871481
72541,585,5,10,1870,25,1.32,PROD-2024683516
72542,350,6,3,666,9,1.35,PROD-2023212408
72543,173,16,12,49,1,1.24,PROD-2023344200
72544,319,18,9,9,0,1.32,PROD-2023279330
72545,314,21,11,47,1,1.34,PROD-2023337042
72546,354,5,11,1222,16,1.35,PROD-2023729114
72547,461,17,12,1913,24,1.27,PROD-2024258700
72548,487,4,8,1556,20,1.26,PROD-2024168833
72549,46,16,12,20,0,1.31,PROD-2023597162
72550,62,16,1,50,1,1.32,PROD-2023745658
72551,187,6,3,26,0,1.27,PROD-2023714960
72552,298,5,2,7,0,1.25,PROD-2023531282
72553,151,13,1,13,0,1.31,PROD-2023459185
72554,21,3,10,19,0,1.32,PROD-2023423368
72555,176,8,11,23,0,1.2,PROD-2023290011
72556,216,12,10,27,0,1.28,PROD-2023160994
72557,469,3,3,1232,15,1.22,PROD-2024530365
72558,620,18,9,3481,46,1.31,PROD-2024947712
72559,378,13,3,1782,23,1.31,PROD-2024391857
72560,376,20,7,1818,24,1.31,PROD-2024960240
72561,139,21,9,39,0,1.28,PROD-2023349629
72562,133,17,2,15,0,1.25,PROD-2023577965
72563,661,19,8,1654,22,1.3,PROD-2024557304
72564,11,19,11,35,0,1.29,PROD-2023797744
72565,332,9,11,51,1,1.35,PROD-2023117340
72566,66,2,2,25,0,1.33,PROD-2023867839
72567,342,16,10,719,10,1.34,PROD-2023659503
72568,541,10,3,503,6,1.22,PROD-2024230871
72569,4,19,1,4,0,1.31,PROD-2023488483
72570,169,11,9,23,0,1.2,PROD-2023639512
72571,101,6,11,26,0,1.2,PROD-2023778889
72572,659,17,11,836,11,1.31,PROD-2024714994
72573,476,2,2,2314,29,1.24,PROD-2024563002
72574,668,13,12,1601,21,1.3,PROD-2024397462
72575,323,15,3,14,0,1.3,PROD-2023670095
72576,85,10,10,2,0,1.32,PROD-2023895961
72577,222,12,8,50,1,1.31,PROD-2023735262
72578,333,16,1,52,1,1.34,PROD-2023199734
72579,658,12,7,2190,28,1.3,PROD-2024543085
72580,648,15,11,2297,30,1.29,PROD-2024543824
72581,42,12,7,29,0,1.28,PROD-2023479086
72582,611,12,10,1205,16,1.35,PROD-2024335448
72583,465,17,1,116,1,1.24,PROD-2024167272
72584,399,19,1,1625,21,1.31,PROD-2024276295
72585,193,13,10,8,0,1.3,PROD-2023981077
72586,266,1,3,61,1,1.31,PROD-2023255125
72587,313,1,12,34,0,1.34,PROD-2023398694
72588,313,19,2,46,1,1.35,PROD-2023798805
72589,674,15,12,3592,47,1.31,PROD-2024134468
72590,501,14,9,1400,18,1.25,PROD-2024808873
72591,387,10,1,977,13,1.29,PROD-2024470896
72592,290,14,1,44,1,1.27,PROD-2023592730
72593,134,7,12,48,1,1.26,PROD-2023658029
72594,320,19,3,29,0,1.36,PROD-2023919691
72595,317,11,1,42,1,1.35,PROD-2023597983
72596,493,10,9,2118,27,1.28,PROD-2024381164
72597,689,22,12,3082,42,1.36,PROD-2024871146
72598,356,22,2,989,14,1.33,PROD-2023894881
72599,515,12,3,1824,23,1.28,PROD-2024862238
72600,27,10,2,8,0,1.31,PROD-2023333840
72601,234,18,7,19,0,1.31,PROD-2023419133
72602,148,13,3,14,0,1.27,PROD-2023910029
72603,403,7,12,203,3,1.3,PROD-2024891855
72604,554,19,3,1912,24,1.27,PROD-2024690170
72605,458,18,1,1515,19,1.25,PROD-2024187114
72606,223,5,10,12,0,1.27,PROD-2023320295
72607,403,16,11,1427,19,1.31,PROD-2024632478
72608,356,9,7,791,11,1.34,PROD-2023277874
72609,397,13,9,1912,25,1.29,PROD-2024772282
72610,542,15,1,1501,19,1.24,PROD-2024795205
72611,503,18,2,1219,15,1.27,PROD-2024375435
72612,198,18,1,31,0,1.31,PROD-2023146427
72613,384,11,10,1783,22,1.26,PROD-2024957881
72614,361,11,3,1258,17,1.37,PROD-2023207446
72615,154,21,10,36,0,1.22,PROD-2023436410
72616,244,3,1,6,0,1.34,PROD-2023991818
72617,631,13,9,1228,16,1.3,PROD-2024968167
72618,702,4,3,1075,14,1.34,PROD-2024416803
72619,562,3,9,373,5,1.33,PROD-2024767623
72620,208,15,3,47,1,1.24,PROD-2023966439
72621,284,15,1,38,0,1.3,PROD-2023128512
72622,68,22,2,48,1,1.3,PROD-2023411418
72623,271,4,1,11,0,1.33,PROD-2023854819
72624,106,15,2,8,0,1.25,PROD-2023212695
72625,322,9,12,49,1,1.33,PROD-2023676939
72626,609,4,2,146,2,1.32,PROD-2024952611
72627,36,17,10,3,0,1.29,PROD-2023328862
72628,136,19,3,11,0,1.27,PROD-2023686984
72629,606,13,3,927,12,1.3,PROD-2024995245
72630,287,18,2,32,0,1.29,PROD-2023688686
72631,355,20,12,594,8,1.35,PROD-2023470177
72632,605,8,10,1912,25,1.32,PROD-2024828226
72633,298,12,12,21,0,1.3,PROD-2023112583
72634,278,20,10,47,1,1.28,PROD-2023660643
72635,368,13,11,1059,14,1.29,PROD-2024327679
72636,585,12,12,1055,14,1.29,PROD-2024827652
72637,469,9,3,266,3,1.25,PROD-2024689309
72638,486,16,7,656,8,1.22,PROD-2024100823
72639,116,5,7,15,0,1.25,PROD-2023937356
72640,722,20,7,2601,36,1.38,PROD-2024372224
72641,644,15,12,1367,18,1.33,PROD-2024306141
72642,589,13,11,1957,26,1.31,PROD-2024537912
72643,149,18,9,34,0,1.27,PROD-2023975813
72644,56,21,12,50,1,1.32,PROD-2023336091
72645,15,20,3,12,0,1.33,PROD-2023227554
72646,332,10,12,7,0,1.36,PROD-2023697881
72647,367,16,8,2774,36,1.28,PROD-2024707885
72648,50,1,2,45,1,1.28,PROD-2023283061
72649,220,11,10,4,0,1.31,PROD-2023718359
72650,617,19,11,1892,25,1.34,PROD-2024101966
72651,383,4,2,974,13,1.29,PROD-2024731538
72652,725,2,11,555,8,1.39,PROD-2024646373
72653,649,3,3,1771,23,1.29,PROD-2024506722
72654,626,18,8,3617,48,1.34,PROD-2024488870
72655,96,18,2,54,1,1.26,PROD-2023817035
72656,79,13,10,27,0,1.38,PROD-2023926020
72657,221,17,9,17,0,1.3,PROD-2023114350
72658,445,9,10,920,12,1.33,PROD-2024719553
72659,586,12,9,1356,18,1.31,PROD-2024909656
72660,380,13,2,1738,22,1.29,PROD-2024303331
72661,441,5,3,229,3,1.33,PROD-2024482849
72662,681,3,9,1037,14,1.32,PROD-2024746895
72663,331,22,10,32,0,1.3,PROD-2023902371
72664,276,3,7,20,0,1.28,PROD-2023217042
72665,546,11,3,1724,22,1.25,PROD-2024466216
72666,42,2,8,49,1,1.28,PROD-2023575301
72667,211,2,3,62,1,1.28,PROD-2023282953
72668,400,3,10,211,3,1.3,PROD-2024783359
72669,403,16,11,1383,18,1.28,PROD-2024589891
72670,552,10,7,1866,25,1.34,PROD-2024711167
72671,196,20,1,22,0,1.32,PROD-2023685782
72672,412,5,11,833,11,1.28,PROD-2024913701
72673,512,18,12,2405,30,1.23,PROD-2024353540
72674,359,5,7,485,7,1.32,PROD-2023858762
72675,408,18,10,2010,26,1.3,PROD-2024562109
72676,63,4,8,50,1,1.3,PROD-2023344204
72677,206,17,8,11,0,1.3,PROD-2023663373
72678,534,21,3,1489,18,1.23,PROD-2024989669
72679,135,10,2,39,0,1.27,PROD-2023937905
72680,578,20,8,1037,13,1.29,PROD-2024494760
72681,695,11,1,2008,27,1.35,PROD-2024186621
72682,456,17,1,1269,16,1.3,PROD-2024830975
72683,28,1,1,61,1,1.28,PROD-2023702615
72684,326,6,2,18,0,1.34,PROD-2023489375
72685,570,1,7,271,4,1.31,PROD-2024976833
72686,512,7,2,633,8,1.26,PROD-2024954553
72687,246,12,8,38,0,1.31,PROD-2023986303
72688,624,20,8,1216,16,1.31,PROD-2024439879
72689,330,10,8,56,1,1.36,PROD-2023108010
