procurement_id,order_date_key,product_id,supplier_id,order_quantity,unit_cost,total_cost,lead_time_days,delivery_date_key,quality_score,po_number
42470,472,5,6,2285,146.09,333816.08,19.0,490,97.6,PO-2024-243112
42471,178,11,12,2235,106.91,238950.51,20.0,205,97.5,PO-2023-114775
42472,715,21,11,2321,112.06,260095.1,31.0,731,96.1,PO-2024-554470
42473,378,17,2,3735,983.53,3673506.09,28.0,406,95.3,PO-2024-288851
42474,603,21,10,2023,74.67,151050.33,19.0,623,98.2,PO-2024-999796
42475,679,16,1,1212,598.2,725022.98,30.0,709,95.2,PO-2024-876325
42476,310,8,8,5738,37.69,216252.45,31.0,350,95.6,PO-2023-320170
42477,542,19,10,3538,126.46,447413.11,20.0,564,99.4,PO-2024-610408
42478,477,4,3,999,280.5,280219.5,31.0,511,96.3,PO-2024-183394
42479,231,18,7,5411,129.8,702372.15,20.0,274,99.1,PO-2023-997706
42480,192,19,11,972,123.14,119688.17,31.0,213,95.3,PO-2023-241575
42481,211,11,6,86,106.18,9131.04,22.0,223,93.3,PO-2023-165667
42482,398,2,12,1220,154.29,188228.29,19.0,416,97.1,PO-2024-489735
42483,607,12,6,4939,653.72,3228707.27,19.0,626,95.1,PO-2024-414495
42484,685,17,7,4616,837.48,3865809.68,19.0,724,97.1,PO-2024-356450
42485,616,14,7,2145,121.86,261385.01,20.0,660,94.8,PO-2024-578636
42486,84,5,7,4524,216.49,979382.98,20.0,125,98.8,PO-2023-470420
42487,476,22,8,4852,175.31,850602.72,29.0,500,95.2,PO-2024-451399
42488,353,7,11,5938,121.81,723332.26,30.0,388,96.7,PO-2023-562966
42489,512,19,4,2219,107.68,238941.77,29.0,532,95.4,PO-2024-983096
42490,185,16,3,2099,439.77,923085.44,27.0,203,95.6,PO-2023-114933
42491,103,12,2,1800,725.6,1306071.9,32.0,131,98.1,PO-2023-867102
42492,397,19,2,828,127.06,105205.45,28.0,432,94.9,PO-2024-825583
42493,670,5,6,4434,174.17,772264.89,23.0,700,93.4,PO-2024-971209
42494,107,15,4,5389,54.45,293488.08,31.0,121,95.1,PO-2023-929124
42495,712,3,10,5335,224.13,1195697.85,22.0,731,96.3,PO-2024-705970
42496,583,14,10,642,91.73,58893.07,17.0,610,99.0,PO-2024-720431
42497,679,3,11,4403,167.5,737485.26,30.0,719,94.9,PO-2024-706812
42498,600,8,8,555,46.93,26045.88,32.0,641,97.3,PO-2024-243284
42499,491,10,5,2064,328.53,678099.09,29.0,523,98.6,PO-2024-734079
42500,149,22,3,2915,272.53,794447.66,29.0,174,95.3,PO-2023-351300
42501,2,12,12,2227,286.9,638924.71,18.0,19,98.4,PO-2023-473852
42502,603,6,1,1640,281.6,461821.94,31.0,641,94.6,PO-2024-640040
42503,32,9,11,4719,866.38,4088459.17,30.0,68,95.7,PO-2023-219860
42504,284,4,7,4486,504.79,2264504.05,17.0,325,97.1,PO-2023-470558
42505,398,18,4,5962,163.36,973975.03,35.0,435,96.1,PO-2024-181224
42506,320,2,7,1236,145.63,179988.97,24.0,351,96.1,PO-2023-297783
42507,288,13,12,699,317.38,221845.26,19.0,326,94.1,PO-2023-210491
42508,647,11,3,1920,105.12,201842.57,30.0,690,96.4,PO-2024-443486
42509,384,18,3,1879,252.91,475220.22,31.0,413,99.1,PO-2024-394793
42510,163,18,3,4515,159.42,719779.65,27.0,187,97.9,PO-2023-323024
42511,326,12,3,4103,524.99,2153999.64,30.0,366,99.2,PO-2023-484681
42512,534,22,12,4383,216.78,950173.53,20.0,560,95.6,PO-2024-367309
42513,219,15,12,671,33.17,22257.99,18.0,244,97.6,PO-2023-623325
42514,642,2,1,1135,148.05,168030.45,30.0,660,96.9,PO-2024-301146
42515,370,13,3,3146,339.23,1067199.15,28.0,413,99.2,PO-2024-573137
42516,157,6,10,995,233.81,232644.0,21.0,193,93.4,PO-2023-606149
42517,27,17,8,2741,327.69,898203.29,30.0,47,96.8,PO-2023-336669
42518,150,10,5,3261,485.05,1581778.45,31.0,175,94.3,PO-2023-587745
42519,317,2,10,5334,145.63,776748.52,22.0,346,94.4,PO-2023-431674
42520,55,19,11,578,197.91,114394.11,30.0,66,97.5,PO-2023-942066
42521,359,10,13,2484,289.06,718042.19,18.0,382,99.2,PO-2023-348972
42522,712,1,10,3293,411.65,1355552.76,23.0,731,97.7,PO-2024-442598
42523,484,7,5,4754,131.48,625075.6,29.0,513,99.5,PO-2024-314919
42524,72,16,5,1068,541.23,578029.57,30.0,102,96.7,PO-2023-148910
42525,414,7,9,5259,163.36,859130.28,28.0,430,98.2,PO-2024-970471
42526,303,5,10,664,262.91,174570.2,22.0,333,98.9,PO-2023-519372
42527,711,13,6,5888,386.51,2275733.62,17.0,731,93.8,PO-2024-499019
42528,515,7,6,731,138.44,101204.57,21.0,538,93.1,PO-2024-296440
42529,189,12,7,1379,539.04,743332.47,21.0,201,98.2,PO-2023-271844
42530,676,14,2,5524,102.89,568370.7,32.0,718,96.6,PO-2024-496629
42531,161,21,13,1401,61.99,86856.43,19.0,171,95.7,PO-2023-734061
42532,180,12,3,5951,542.78,3230112.55,30.0,218,94.5,PO-2023-491346
42533,10,5,7,1753,93.63,164124.41,20.0,36,96.7,PO-2023-806489
42534,195,20,13,5616,79.16,444534.55,23.0,211,94.4,PO-2023-912666
42535,176,8,13,3209,38.97,125041.39,22.0,211,96.7,PO-2023-507698
42536,89,14,4,5745,93.09,534807.74,28.0,113,95.9,PO-2023-229263
42537,70,15,8,4929,49.8,245422.68,30.0,83,95.7,PO-2023-285011
42538,502,20,2,3445,69.22,238461.05,30.0,537,96.0,PO-2024-440924
42539,77,4,9,1602,415.66,665892.73,30.0,108,98.7,PO-2023-920000
42540,366,16,9,3499,702.52,2458151.18,28.0,407,95.8,PO-2024-320721
42541,627,2,6,539,240.88,129833.26,21.0,663,93.6,PO-2024-495184
42542,577,5,7,5044,239.81,1209570.5,21.0,606,94.3,PO-2024-872173
42543,332,9,7,1868,524.99,980665.69,21.0,354,94.5,PO-2023-959670
42544,283,6,12,1934,347.04,671178.1,19.0,303,97.5,PO-2023-375402
42545,337,12,11,3014,414.75,1250048.27,30.0,372,98.5,PO-2023-348998
42546,295,6,8,2469,347.04,856845.27,31.0,337,95.6,PO-2023-855394
42547,291,7,9,5848,236.61,1383762.99,30.0,307,93.1,PO-2023-199268
42548,187,20,9,1899,79.16,150315.37,28.0,226,96.9,PO-2023-120399
42549,89,15,4,5553,49.8,276492.62,30.0,115,97.0,PO-2023-741370
42550,589,6,8,2722,281.6,766511.79,30.0,615,96.9,PO-2024-474217
42551,657,15,7,4519,40.06,181025.13,20.0,679,97.5,PO-2024-748008
42552,364,18,10,3836,121.81,467278.98,19.0,391,95.5,PO-2023-105213
42553,419,14,12,989,78.05,77192.93,21.0,455,98.0,PO-2024-111386
42554,388,21,10,2483,98.36,244211.94,22.0,417,94.3,PO-2024-801332
42555,65,9,9,757,663.38,502185.36,30.0,88,95.2,PO-2023-369125
42556,677,18,7,4852,215.35,1044896.88,19.0,691,97.8,PO-2024-794321
42557,113,20,2,4797,106.55,511121.19,29.0,145,94.8,PO-2023-567729
42558,373,11,13,4526,169.61,767664.23,18.0,400,98.4,PO-2024-499162
42559,22,13,7,1093,113.03,123532.82,21.0,41,93.7,PO-2023-374004
42560,200,16,7,2000,439.77,879547.83,21.0,236,95.5,PO-2023-697437
42561,295,8,9,3622,57.83,209481.2,31.0,324,93.6,PO-2023-272137
42562,257,9,3,1996,108.29,216148.61,29.0,301,95.3,PO-2023-778980
42563,178,9,6,3447,542.78,1870979.31,19.0,192,95.1,PO-2023-552063
42564,641,16,13,3263,435.43,1420811.66,20.0,678,98.1,PO-2024-973911
42565,606,5,2,4371,213.33,932464.36,28.0,622,99.2,PO-2024-360851
42566,508,21,12,1842,53.84,99173.22,24.0,522,94.5,PO-2024-402396
42567,666,15,11,2793,40.06,111883.86,29.0,684,98.1,PO-2024-317441
42568,173,4,6,2862,340.09,973354.25,21.0,192,96.4,PO-2023-722466
42569,673,9,6,4433,733.23,3250395.88,22.0,687,95.5,PO-2024-619637
42570,715,3,3,3925,224.13,879683.99,29.0,731,94.9,PO-2024-823185
42571,609,20,12,5305,95.99,509254.2,21.0,647,97.8,PO-2024-247478
42572,395,15,12,1737,64.63,112264.27,19.0,426,98.9,PO-2024-250039
42573,570,15,8,1541,55.15,84993.3,26.0,585,97.9,PO-2024-383235
42574,242,12,6,1215,441.95,536972.35,17.0,275,96.6,PO-2023-898753
42575,220,2,8,551,122.59,67547.69,27.0,258,96.6,PO-2023-113995
42576,415,6,5,2248,239.6,538615.84,29.0,433,97.2,PO-2024-159780
42577,686,2,9,5927,203.39,1205471.0,29.0,703,94.7,PO-2024-607506
42578,31,2,10,1714,79.58,136402.9,18.0,57,97.4,PO-2023-146210
42579,260,11,11,4643,21.33,99036.05,32.0,291,97.6,PO-2023-403328
42580,631,12,9,4467,868.39,3879089.87,27.0,651,97.5,PO-2024-775559
42581,68,7,2,2272,194.83,442680.72,29.0,111,97.8,PO-2023-372560
42582,468,19,12,4102,102.27,419489.46,19.0,487,96.2,PO-2024-440013
42583,183,6,6,403,232.19,93576.11,21.0,195,96.0,PO-2023-893366
42584,18,21,1,5640,32.77,184818.19,32.0,46,94.0,PO-2023-998562
42585,74,2,11,3664,184.02,674228.25,30.0,105,98.8,PO-2023-998737
42586,297,15,5,478,60.47,28903.87,30.0,313,97.5,PO-2023-492034
42587,73,17,6,3870,757.71,2932346.42,16.0,88,96.2,PO-2023-382043
42588,377,18,7,1571,252.91,397323.55,19.0,400,94.9,PO-2024-180917
42589,108,18,10,4687,213.11,998857.76,22.0,147,97.3,PO-2023-647306
42590,149,12,12,1381,695.95,961111.33,20.0,167,94.8,PO-2023-305553
42591,325,5,1,4458,171.33,763740.75,33.0,360,95.1,PO-2023-678711
42592,643,3,3,2285,121.92,278587.2,30.0,682,94.6,PO-2024-280428
42593,482,5,7,5452,146.09,796483.71,22.0,511,96.7,PO-2024-373127
42594,369,20,3,1351,126.45,170831.9,28.0,405,96.5,PO-2024-506386
42595,277,21,2,4679,92.02,430555.79,32.0,298,98.0,PO-2023-987972
42596,642,6,2,1119,229.9,257264.57,27.0,672,96.5,PO-2024-272354
42597,613,18,6,4402,255.05,1122737.01,19.0,627,95.5,PO-2024-248522
42598,603,15,5,5230,49.06,256613.23,32.0,639,96.0,PO-2024-767797
42599,1,4,12,553,179.76,99409.57,19.0,30,94.2,PO-2023-835786
42600,240,18,3,1134,129.8,147198.31,30.0,277,96.2,PO-2023-561895
42601,646,6,13,5429,229.9,1248158.46,21.0,671,95.6,PO-2024-467667
42602,525,9,9,388,553.58,214791.19,27.0,538,95.0,PO-2024-601399
42603,448,14,1,5093,72.22,367816.1,31.0,484,98.3,PO-2024-598871
42604,625,7,11,1391,255.05,354776.73,27.0,659,95.9,PO-2024-740715
42605,3,20,13,5197,42.13,218948.4,19.0,39,98.2,PO-2023-932541
42606,682,14,1,5729,102.89,589463.39,34.0,705,98.1,PO-2024-399234
42607,342,15,9,4443,31.13,138308.08,32.0,365,95.5,PO-2023-152108
42608,569,15,2,2204,55.15,121560.82,29.0,586,99.4,PO-2024-584818
42609,583,1,3,1555,274.28,426504.72,30.0,607,97.1,PO-2024-660705
42610,335,21,8,813,47.37,38513.25,29.0,345,94.5,PO-2023-244830
42611,499,20,3,4769,69.22,330107.62,28.0,536,98.8,PO-2024-742876
42612,266,12,6,5632,108.29,609894.27,22.0,301,93.0,PO-2023-781410
42613,294,16,7,3734,657.28,2454286.04,20.0,322,97.4,PO-2023-853024
42614,105,7,7,5316,213.11,1132905.44,21.0,136,97.7,PO-2023-336848
42615,20,20,12,5573,42.13,234789.18,21.0,57,94.0,PO-2023-888616
42616,465,16,5,3030,365.23,1106655.68,29.0,476,93.7,PO-2024-244412
42617,378,16,10,1775,702.52,1246990.1,22.0,422,98.3,PO-2024-418069
42618,424,4,7,133,348.51,46351.84,22.0,465,95.5,PO-2024-450571
42619,131,7,6,2239,204.4,457665.55,19.0,171,96.4,PO-2023-612450
42620,249,18,11,5480,31.81,174295.66,28.0,281,93.5,PO-2023-327256
42621,103,2,3,2949,201.28,593543.66,27.0,137,93.4,PO-2023-849428
42622,221,13,6,1141,174.11,198652.5,18.0,250,98.0,PO-2023-711121
42623,194,6,3,3409,232.19,791565.6,26.0,209,96.3,PO-2023-177263
42624,284,22,9,3203,315.48,1010517.62,30.0,319,96.5,PO-2023-569270
42625,38,10,12,2717,603.83,1640643.28,20.0,65,94.0,PO-2023-225616
42626,590,4,8,2406,409.6,985505.07,31.0,600,93.3,PO-2024-224690
42627,428,14,10,5628,72.22,406453.76,19.0,442,96.1,PO-2024-258817
42628,304,10,1,1903,561.5,1068547.57,31.0,343,97.8,PO-2023-980018
42629,505,16,9,1096,384.57,421492.47,29.0,536,97.0,PO-2024-551750
42630,623,10,5,2423,605.24,1466500.24,30.0,647,95.3,PO-2024-123091
42631,150,12,2,872,695.95,606871.17,30.0,188,98.6,PO-2023-244457
42632,404,21,7,1276,63.53,81064.1,20.0,438,93.9,PO-2024-186207
42633,407,20,8,548,81.68,44759.16,33.0,420,96.9,PO-2024-663536
42634,203,21,12,5615,61.57,345704.27,21.0,241,96.7,PO-2023-707105
42635,371,15,6,4682,64.63,302602.94,20.0,396,98.3,PO-2024-216626
42636,144,3,4,3435,158.99,546100.92,34.0,169,98.8,PO-2023-137409
42637,672,21,9,2839,83.75,237760.69,31.0,699,95.8,PO-2024-364303
42638,94,13,5,753,285.84,215239.66,31.0,108,97.0,PO-2023-623006
42639,139,22,10,2038,272.53,555432.02,21.0,177,98.6,PO-2023-559510
42640,156,2,2,2197,150.57,330781.39,29.0,175,98.8,PO-2023-319447
42641,449,12,10,2212,514.66,1138420.48,20.0,472,94.1,PO-2024-365545
42642,592,1,13,2257,274.28,619048.98,17.0,622,98.0,PO-2024-519695
42643,251,15,13,5185,8.13,42143.28,20.0,280,96.6,PO-2023-889609
42644,352,9,8,1541,414.75,639125.54,30.0,371,96.4,PO-2023-946133
42645,246,8,1,2380,7.77,18502.28,32.0,262,98.7,PO-2023-841563
42646,96,5,10,3540,236.79,838223.12,19.0,134,98.4,PO-2023-464678
42647,289,11,9,433,158.68,68711.73,29.0,301,94.6,PO-2023-461283
42648,644,15,5,1963,40.06,78635.17,32.0,667,98.4,PO-2024-876122
42649,730,3,10,1239,224.13,277688.77,21.0,731,98.9,PO-2024-277050
42650,386,20,9,2598,126.45,328513.15,30.0,420,97.1,PO-2024-938205
42651,704,11,10,4821,193.25,931667.1,21.0,728,98.8,PO-2024-519639
42652,130,20,1,5413,102.19,553194.22,30.0,162,95.7,PO-2023-991477
42653,82,2,13,4452,184.02,819231.49,19.0,97,94.5,PO-2023-706411
42654,193,13,4,384,212.35,81542.27,31.0,223,98.3,PO-2023-172859
42655,544,1,9,2752,232.27,639200.31,26.0,556,96.4,PO-2024-956047
42656,323,10,4,4806,365.9,1758501.37,31.0,361,99.4,PO-2023-922545
42657,143,19,2,5917,158.99,940692.59,29.0,183,95.3,PO-2023-786128
42658,469,10,11,3106,312.01,969115.51,29.0,482,96.1,PO-2024-295538
42659,315,11,3,1351,103.4,139701.86,29.0,333,95.5,PO-2023-233724
42660,45,5,11,2740,282.73,774679.45,30.0,59,93.4,PO-2023-712498
42661,244,14,9,1270,15.2,19299.01,28.0,288,98.1,PO-2023-185456
42662,666,21,11,3720,60.96,226771.2,30.0,694,97.4,PO-2024-647533
42663,696,10,1,933,511.03,476798.64,31.0,712,98.9,PO-2024-309905
42664,657,21,1,949,60.96,57851.04,31.0,672,95.2,PO-2024-642461
42665,540,8,10,209,39.74,8305.91,20.0,554,99.4,PO-2024-511438
42666,11,8,8,3263,20.6,67205.21,31.0,27,97.0,PO-2023-846748
42667,47,8,10,78,62.2,4851.33,21.0,79,94.1,PO-2023-778203
42668,342,16,7,5285,338.37,1788294.98,20.0,357,93.6,PO-2023-393830
42669,367,20,13,117,126.45,14794.47,19.0,406,97.4,PO-2024-474292
42670,248,20,11,4364,15.9,69396.29,29.0,282,94.3,PO-2023-363798
42671,127,4,2,3687,436.06,1607780.49,26.0,147,95.5,PO-2023-446402
42672,314,5,7,5448,171.33,933346.7,21.0,328,98.3,PO-2023-325509
42673,238,15,11,5333,33.17,176902.89,32.0,263,97.4,PO-2023-332400
42674,461,11,5,2792,88.18,246193.98,32.0,471,94.2,PO-2024-917825
42675,265,22,12,648,42.41,27479.8,20.0,279,93.6,PO-2023-404635
42676,563,5,13,3289,239.81,788714.78,19.0,594,95.1,PO-2024-473797
42677,350,20,13,3565,60.9,217121.41,20.0,366,94.8,PO-2023-455674
42678,239,15,3,1985,33.17,65845.16,31.0,274,98.5,PO-2023-590918
42679,545,4,4,3482,346.86,1207777.97,32.0,557,99.3,PO-2024-397430
42680,695,1,13,3618,307.64,1113040.33,20.0,724,97.0,PO-2024-316570
42681,205,16,8,2160,439.77,949911.66,31.0,231,94.9,PO-2023-352159
42682,214,10,9,4859,308.03,1496709.03,28.0,250,94.2,PO-2023-103145
42683,525,9,6,460,553.58,254649.35,23.0,543,96.9,PO-2024-558846
42684,90,7,4,4439,194.83,864903.04,33.0,105,95.5,PO-2023-269460
42685,347,20,1,2649,60.9,161333.69,29.0,363,94.4,PO-2023-777501
42686,723,21,13,2486,112.06,278585.27,19.0,731,94.5,PO-2024-872620
42687,661,17,5,5750,609.6,3505199.95,31.0,700,98.2,PO-2024-109361
42688,445,3,10,5346,117.57,628510.69,23.0,478,98.8,PO-2024-350968
42689,325,6,10,4470,226.14,1010863.94,21.0,336,96.8,PO-2023-297229
42690,618,19,7,509,198.38,100971.27,19.0,638,94.4,PO-2024-533490
42691,135,7,4,5296,204.4,1082535.39,30.0,175,99.3,PO-2023-865801
42692,26,2,9,5694,79.58,453137.74,27.0,51,94.0,PO-2023-225347
42693,507,22,6,2964,184.59,547133.81,17.0,544,96.5,PO-2024-259684
42694,455,8,10,3235,36.95,119522.11,19.0,477,98.9,PO-2024-791323
42695,71,8,9,3169,47.62,150920.0,28.0,95,98.1,PO-2023-941654
42696,682,6,11,5655,315.85,1786126.48,31.0,717,99.1,PO-2024-463009
42697,645,4,10,3204,334.41,1071457.42,20.0,657,96.9,PO-2024-528910
42698,433,14,4,5577,72.22,402770.55,29.0,472,96.9,PO-2024-941687
42699,254,1,6,442,45.44,20082.51,18.0,279,94.4,PO-2023-770855
42700,389,3,1,1532,196.71,301355.36,30.0,399,93.7,PO-2024-844867
42701,75,11,3,3459,130.67,451982.35,28.0,97,99.1,PO-2023-225350
42702,667,1,10,3049,223.93,682763.1,16.0,710,98.1,PO-2024-612564
42703,336,22,10,947,162.41,153808.47,21.0,378,96.2,PO-2023-246660
42704,103,18,1,5264,213.11,1121823.6,32.0,134,98.0,PO-2023-676320
42705,466,4,11,4477,280.5,1255798.48,30.0,499,94.8,PO-2024-547865
42706,210,6,6,3477,232.19,807355.11,22.0,248,96.9,PO-2023-350175
42707,658,3,6,1165,121.92,142036.8,23.0,696,95.4,PO-2024-345758
42708,644,11,5,4519,105.12,475065.94,31.0,671,98.5,PO-2024-318220
42709,255,11,10,587,21.33,12520.82,19.0,273,94.7,PO-2023-836014
42710,306,8,10,4549,37.69,171441.68,18.0,341,97.7,PO-2023-108544
42711,295,15,4,5439,60.47,328887.23,30.0,330,96.2,PO-2023-321676
42712,408,12,6,3036,556.21,1688665.03,20.0,440,95.1,PO-2024-121791
42713,376,21,12,2185,98.36,214902.56,22.0,418,97.3,PO-2024-810961
42714,342,11,4,3716,81.69,303572.19,30.0,368,98.2,PO-2023-346174
42715,232,2,10,2922,122.59,358211.21,21.0,271,94.4,PO-2023-670474
42716,651,13,1,2985,210.26,627604.26,33.0,692,99.0,PO-2024-645211
42717,528,21,9,1802,63.23,113939.86,29.0,555,94.6,PO-2024-221115
42718,70,13,6,3884,261.34,1015032.92,18.0,89,97.0,PO-2023-128285
42719,428,1,5,4506,215.94,972999.4,34.0,462,97.7,PO-2024-306591
42720,233,10,13,781,308.03,240570.03,20.0,259,99.4,PO-2023-608273
42721,280,17,7,1638,920.19,1507267.29,20.0,301,95.2,PO-2023-122149
42722,650,9,3,2277,533.71,1215267.38,29.0,688,93.2,PO-2024-234896
42723,151,10,10,2371,485.05,1150075.66,21.0,174,94.0,PO-2023-996561
42724,556,14,5,3281,103.12,338329.63,31.0,577,95.0,PO-2024-654710
42725,228,22,1,5769,173.07,998442.13,32.0,244,98.7,PO-2023-183796
42726,101,5,1,1823,236.79,431661.23,32.0,128,95.9,PO-2023-652571
42727,545,8,4,5666,39.74,225173.71,29.0,585,95.7,PO-2024-570401
42728,267,6,13,4347,46.65,202778.83,17.0,309,94.2,PO-2023-117798
42729,620,1,5,4460,364.35,1624996.97,30.0,648,97.1,PO-2024-336562
42730,494,2,10,1644,130.76,214958.07,21.0,537,93.9,PO-2024-138970
42731,549,5,4,4009,239.81,961373.54,30.0,560,99.0,PO-2024-352324
42732,353,16,10,234,338.37,79179.0,22.0,382,94.9,PO-2023-241283
42733,254,1,1,323,45.44,14675.68,30.0,273,97.0,PO-2023-424180
42734,228,18,9,5769,129.8,748842.17,28.0,267,95.8,PO-2023-163619
42735,495,21,7,2082,53.84,112094.81,20.0,524,97.7,PO-2024-876041
42736,301,11,9,5089,158.68,807561.16,30.0,323,97.7,PO-2023-628388
42737,489,19,12,331,107.68,35642.06,20.0,501,95.8,PO-2024-744351
42738,311,3,4,5763,119.93,691128.6,31.0,349,96.8,PO-2023-645173
42739,341,10,3,1439,289.06,415967.28,29.0,375,95.5,PO-2023-981384
42740,425,16,8,5699,453.78,2586134.02,28.0,444,95.6,PO-2024-783254
42741,4,7,4,900,84.26,75837.86,30.0,44,94.5,PO-2023-684816
42742,694,6,11,2487,315.85,785516.64,28.0,715,94.9,PO-2024-709011
42743,456,13,12,1969,202.75,399205.06,19.0,481,94.4,PO-2024-166566
42744,321,16,7,1448,428.3,620187.92,19.0,363,96.8,PO-2023-623298
42745,584,21,9,3846,74.67,287167.35,29.0,604,97.0,PO-2024-648758
42746,557,19,1,5643,167.87,947262.85,32.0,569,97.6,PO-2024-242027
42747,687,10,5,2330,511.03,1190719.0,32.0,708,94.9,PO-2024-723765
42748,102,22,11,3769,284.14,1070945.65,30.0,145,98.5,PO-2023-811989
42749,152,13,8,3990,213.83,853165.6,30.0,191,93.9,PO-2023-870314
42750,5,16,10,1987,234.06,465091.03,20.0,31,95.1,PO-2023-349896
42751,206,5,10,2924,175.91,514349.11,21.0,218,98.0,PO-2023-458779
42752,680,6,1,5686,315.85,1795917.8,30.0,710,97.9,PO-2024-809869
42753,297,17,13,4053,920.19,3729520.35,20.0,312,93.9,PO-2023-572249
42754,539,21,11,2946,63.23,186274.6,29.0,571,94.1,PO-2024-564523
42755,146,20,7,268,102.19,27388.89,23.0,182,95.2,PO-2023-772442
42756,368,7,6,2540,252.91,642394.55,23.0,409,95.1,PO-2024-100853
42757,2,9,9,2594,286.9,744216.75,28.0,35,93.9,PO-2023-851698
42758,655,20,11,4126,78.37,323368.43,27.0,680,97.3,PO-2024-862237
42759,560,11,1,5585,144.74,808388.7,29.0,580,97.3,PO-2024-186140
42760,621,16,13,3621,708.47,2565387.9,16.0,646,93.8,PO-2024-222717
42761,354,12,10,397,414.75,164654.67,19.0,366,97.6,PO-2023-599648
42762,228,9,12,5046,441.95,2230092.57,23.0,257,95.7,PO-2023-914067
42763,297,14,6,3882,113.05,438869.36,22.0,341,94.5,PO-2023-105221
42764,638,17,4,2206,991.86,2188041.41,34.0,662,96.9,PO-2024-647845
42765,529,19,4,5368,126.46,678833.68,30.0,570,98.9,PO-2024-519131
42766,64,11,11,4624,130.67,604211.15,31.0,77,96.0,PO-2023-236260
42767,679,9,6,5863,733.23,4298910.69,21.0,704,94.6,PO-2024-892571
42768,441,2,1,3984,142.76,568748.45,30.0,473,94.5,PO-2024-914906
42769,554,19,3,3990,167.87,669781.81,31.0,586,96.6,PO-2024-268252
42770,627,10,7,1754,605.24,1061593.66,18.0,643,94.2,PO-2024-442543
42771,324,18,5,5135,154.19,791769.32,31.0,346,98.9,PO-2023-699654
42772,10,19,12,5114,65.54,335163.2,17.0,23,93.0,PO-2023-602529
42773,526,9,4,1529,553.58,846432.29,29.0,569,98.3,PO-2024-323696
42774,731,11,3,5058,193.25,977467.8,26.0,731,93.3,PO-2024-816501
42775,90,20,11,5851,97.42,569977.69,30.0,112,97.4,PO-2023-498387
42776,29,22,4,3837,112.35,431090.03,33.0,51,94.4,PO-2023-466263
42777,652,16,8,5564,435.43,2422738.61,29.0,671,95.3,PO-2024-211589
42778,677,3,10,880,167.5,147396.56,22.0,700,95.7,PO-2024-741268
42779,139,3,9,1639,158.99,260570.42,31.0,182,96.7,PO-2023-816150
42780,420,16,6,2949,453.78,1338218.85,19.0,445,94.0,PO-2024-217374
42781,535,14,6,4772,77.68,370701.77,20.0,567,99.3,PO-2024-233910
42782,700,15,10,4024,55.03,221454.35,19.0,728,97.3,PO-2024-817404
42783,309,4,9,4501,328.93,1480562.41,30.0,340,98.1,PO-2023-359195
42784,179,5,13,2664,177.13,471871.46,20.0,219,94.5,PO-2023-607334
42785,74,7,8,4932,194.83,960960.08,29.0,99,97.7,PO-2023-614246
42786,219,3,4,187,100.96,18879.19,35.0,261,94.8,PO-2023-224199
42787,426,11,6,4498,101.37,455973.67,20.0,468,96.8,PO-2024-219505
42788,126,2,6,2474,193.05,477598.57,20.0,136,97.0,PO-2023-773707
42789,401,10,12,4664,387.66,1808069.5,19.0,437,95.9,PO-2024-606159
42790,176,1,9,3888,227.74,885437.2,30.0,194,95.3,PO-2023-350854
42791,216,7,1,5956,129.8,773115.61,31.0,242,97.1,PO-2023-989425
42792,678,18,3,4998,215.35,1076338.53,30.0,712,96.6,PO-2024-395952
42793,285,16,10,349,657.28,229390.95,20.0,319,94.2,PO-2023-419508
42794,355,13,3,4973,163.39,812521.26,29.0,378,93.7,PO-2023-529390
42795,62,17,2,784,757.71,594046.41,29.0,104,93.1,PO-2023-412477
42796,23,17,4,729,327.69,238887.34,31.0,41,93.3,PO-2023-663787
42797,228,11,7,2714,87.05,236258.93,18.0,271,94.6,PO-2023-870870
42798,703,17,6,5485,1120.62,6146581.74,22.0,723,94.3,PO-2024-658342
42799,149,21,8,4513,79.49,358741.41,33.0,181,99.2,PO-2023-149877
42800,3,7,10,2610,84.26,219929.8,20.0,23,96.9,PO-2023-484032
42801,430,2,9,5357,142.76,764755.37,27.0,456,95.2,PO-2024-377761
42802,648,20,2,376,78.37,29468.38,30.0,692,95.1,PO-2024-894494
42803,178,20,5,1265,79.7,100827.22,34.0,211,96.3,PO-2023-417241
42804,9,2,5,2686,79.58,213756.24,29.0,20,94.2,PO-2023-152117
42805,665,14,2,4464,74.9,334327.79,29.0,692,94.0,PO-2024-216251
42806,33,7,9,2195,254.46,558545.2,29.0,56,94.3,PO-2023-988575
42807,221,11,5,2513,87.05,218761.49,30.0,232,93.0,PO-2023-293150
42808,317,20,10,3075,77.09,237054.83,21.0,346,95.3,PO-2023-387992
42809,85,16,13,3978,541.23,2152997.75,21.0,111,97.5,PO-2023-983392
42810,473,7,9,5634,131.48,740781.64,30.0,505,96.0,PO-2024-628703
42811,670,4,4,1792,334.41,599267.07,31.0,711,97.7,PO-2024-836554
42812,301,18,1,1086,236.61,256971.03,30.0,326,95.2,PO-2023-317881
42813,599,8,3,4675,46.93,219395.46,30.0,630,97.0,PO-2024-101789
42814,289,5,6,5328,262.91,1400768.09,21.0,329,99.4,PO-2023-249181
42815,547,18,12,5119,162.59,832307.83,19.0,567,93.2,PO-2024-657503
42816,518,2,13,1491,153.56,228952.66,18.0,551,96.9,PO-2024-200876
